dataset,rho,horizon,model,test_run_id,accuracy,precision_congested,recall_congested,f1_congested,n_test,congestion_rate,accuracy_std,precision_congested_std,recall_congested_std,f1_congested_std,n_test_runs
history_only,0.8,extra_long,Logistic Regression,26,0.8933921146235159,0.7099841521394612,0.3370955605718585,0.45714285714285713,19961.0,0.13315966133961224,,,,,
history_only,0.8,extra_long,Random Forest,26,0.8935424076950053,0.7175510204081633,0.3306997742663657,0.4527427246973989,19961.0,0.13315966133961224,,,,,
history_only,0.8,extra_long,Naive (always 'not congested'),27,0.8293354699784666,0.0,0.0,0.0,19969.0,0.17066453002153337,,,,,
history_only,0.8,extra_long,Naive (persistence),27,0.8477139566327808,0.5540819333922782,0.5516431924882629,0.5528598735480077,19969.0,0.17066453002153337,,,,,
history_only,0.8,extra_long,Logistic Regression,27,0.8682958585808003,0.7301775147928994,0.36208920187793425,0.4841114162416634,19969.0,0.17066453002153337,,,,,
history_only,0.8,extra_long,Random Forest,27,0.8679953928589313,0.7339393939393939,0.35534037558685444,0.47884539343614074,19969.0,0.17066453002153337,,,,,
history_only,0.8,extra_long,Naive (always 'not congested'),28,0.8069120961682945,0.0,0.0,0.0,19965.0,0.1930879038317055,,,,,
history_only,0.8,extra_long,Naive (persistence),28,0.843626346105685,0.595071335927367,0.595071335927367,0.595071335927367,19965.0,0.1930879038317055,,,,,
history_only,0.8,extra_long,Logistic Regression,28,0.8613072877535688,0.7745197168857432,0.3974059662775616,0.5252871592662438,19965.0,0.1930879038317055,,,,,
history_only,0.8,extra_long,Random Forest,28,0.860656148259454,0.7775478530781169,0.3898832684824903,0.5193503800967519,19965.0,0.1930879038317055,,,,,
history_only,0.8,extra_long,Naive (always 'not congested'),29,0.8322066997145862,0.0,0.0,0.0,19971.0,0.16779330028541384,,,,,
history_only,0.8,extra_long,Naive (persistence),29,0.8586951079064644,0.5789787996416841,0.5786332438078186,0.5788059701492537,19971.0,0.16779330028541384,,,,,
history_only,0.8,extra_long,Logistic Regression,29,0.8750187772269791,0.7449856733524355,0.3879438973440764,0.5102040816326531,19971.0,0.16779330028541384,,,,,
history_only,0.8,extra_long,Random Forest,29,0.8748184868058685,0.7486849795441263,0.38227394807520143,0.5061240616357171,19971.0,0.16779330028541384,,,,,
history_only,0.8,extra_long,Naive (always 'not congested'),ALL_MEAN,0.83612323667273,0.0,0.0,0.0,,0.16387676332726991,0.019712197346778544,0.0,0.0,0.0,5.0
history_only,0.8,extra_long,Naive (persistence),ALL_MEAN,0.8536617363544954,0.549828181672295,0.5489393852809178,0.5493825580652081,,0.16387676332726991,0.00920551564503236,0.034677830125050525,0.03499183887866054,0.03482946904987316,5.0
history_only,0.8,extra_long,Logistic Regression,ALL_MEAN,0.8729247872001867,0.7205529400536365,0.35875925682050375,0.4788828881179999,,0.16387676332726991,0.011131643073466323,0.04407499563590278,0.03248300463166989,0.038422621247832425,5.0
history_only,0.8,extra_long,Random Forest,ALL_MEAN,0.8727845748818162,0.7254129792622899,0.3523260017795917,0.4741315585412883,,0.16387676332726991,0.011309862001145112,0.042850877342418194,0.03217069635034655,0.037980550967803034,5.0
history_only,0.9,short,Naive (always 'not congested'),25,0.8375481997095499,0.0,0.0,0.0,19969.0,0.1624518002904502,,,,,
history_only,0.9,short,Naive (persistence),25,0.9526265711853372,0.8541923551171393,0.8541923551171393,0.8541923551171393,19969.0,0.1624518002904502,,,,,
history_only,0.9,short,Logistic Regression,25,0.9536782012118784,0.8783034257748776,0.8298397040690506,0.8533840545252813,19969.0,0.1624518002904502,,,,,
history_only,0.9,short,Random Forest,25,0.9533777354900095,0.8773246329526917,0.8289149198520345,0.8524330321762561,19969.0,0.1624518002904502,,,,,
history_only,0.9,short,Naive (always 'not congested'),26,0.841304021232911,0.0,0.0,0.0,19969.0,0.158695978767089,,,,,
history_only,0.9,short,Naive (persistence),26,0.9613400771195353,0.8781950142000631,0.8781950142000631,0.8781950142000631,19969.0,0.158695978767089,,,,,
history_only,0.9,short,Logistic Regression,26,0.9627923281085683,0.9054144385026738,0.8548437993057747,0.8794026943677974,19969.0,0.158695978767089,,,,,
history_only,0.9,short,Random Forest,26,0.9616906204617156,0.9020066889632107,0.8510571158094036,0.875791524598149,19969.0,0.158695978767089,,,,,
history_only,0.9,short,Naive (always 'not congested'),27,0.8151319413149066,0.0,0.0,0.0,19971.0,0.18486805868509337,,,,,
history_only,0.9,short,Naive (persistence),27,0.9549346552501127,0.8781148429035753,0.8781148429035753,0.8781148429035753,19971.0,0.18486805868509337,,,,,
history_only,0.9,short,Logistic Regression,27,0.9543838565920585,0.8949162169838114,0.8534669555796316,0.8737002634132816,19971.0,0.18486805868509337,,,,,
history_only,0.9,short,Random Forest,27,0.9547343648290021,0.8964732650739476,0.8537378114842904,0.8745837957824639,19971.0,0.18486805868509337,,,,,
history_only,0.9,short,Naive (always 'not congested'),28,0.8650543287767263,0.0,0.0,0.0,19971.0,0.13494567122327375,,,,,
history_only,0.9,short,Naive (persistence),28,0.9612938761203745,0.855925925925926,0.8575139146567718,0.8567191844300278,19971.0,0.13494567122327375,,,,,
history_only,0.9,short,Logistic Regression,28,0.9607430774623203,0.8793171893608575,0.8218923933209648,0.8496355964710395,19971.0,0.13494567122327375,,,,,
history_only,0.9,short,Random Forest,28,0.9611436583045416,0.8782026014978321,0.8267161410018553,0.8516819571865444,19971.0,0.13494567122327375,,,,,
history_only,0.9,short,Naive (always 'not congested'),29,0.7423377403846154,0.0,0.0,0.0,19968.0,0.25766225961538464,,,,,
history_only,0.9,short,Naive (persistence),29,0.9556290064102564,0.9138969873663751,0.9138969873663751,0.9138969873663751,19968.0,0.25766225961538464,,,,,
history_only,0.9,short,Logistic Regression,29,0.9544771634615384,0.9304878048780488,0.889795918367347,0.9096870342771982,19968.0,0.25766225961538464,,,,,
history_only,0.9,short,Random Forest,29,0.9556290064102564,0.93081124822982,0.8942662779397473,0.912172878667724,19968.0,0.25766225961538464,,,,,
history_only,0.9,short,Naive (always 'not congested'),ALL_MEAN,0.8202752462837417,0.0,0.0,0.0,,0.1797247537162582,0.04206290274483029,0.0,0.0,0.0,5.0
history_only,0.9,short,Naive (persistence),ALL_MEAN,0.9571648372171232,0.8760650251026156,0.8763826228487851,0.8762236768034362,,0.1797247537162582,0.003532985620005256,0.021559188218673718,0.021269927243526207,0.02141282497528406,5.0
history_only,0.9,short,Logistic Regression,ALL_MEAN,0.9572149253672728,0.8976878151000538,0.8499677541285537,0.8731619286109196,,0.1797247537162582,0.0037834901072484072,0.019268919192939073,0.023730432687466864,0.02153124665609397,5.0
history_only,0.9,short,Random Forest,ALL_MEAN,0.957315077099105,0.8969636873435004,0.8509384532174662,0.8733326376822275,,0.1797247537162582,0.003429547576584332,0.01953970602013071,0.024318335936697213,0.022007822779638624,5.0
history_only,0.9,medium,Naive (always 'not congested'),25,0.8375481997095499,0.0,0.0,0.0,19969.0,0.1624518002904502,,,,,
history_only,0.9,medium,Naive (persistence),25,0.9320947468576293,0.7909987669543773,0.7909987669543773,0.7909987669543773,19969.0,0.1624518002904502,,,,,
history_only,0.9,medium,Logistic Regression,25,0.934348239771646,0.8343133863714978,0.7435265104808878,0.7863080684596577,19969.0,0.1624518002904502,,,,,
history_only,0.9,medium,Random Forest,25,0.9334969202263509,0.8326388888888889,0.7392108508014796,0.78314826910516,19969.0,0.1624518002904502,,,,,
history_only,0.9,medium,Naive (always 'not congested'),26,0.841304021232911,0.0,0.0,0.0,19969.0,0.158695978767089,,,,,
history_only,0.9,medium,Naive (persistence),26,0.9439130652511393,0.8232881035026822,0.8232881035026822,0.8232881035026822,19969.0,0.158695978767089,,,,,
history_only,0.9,medium,Logistic Regression,26,0.9475687315338776,0.8735915492957746,0.7828968128747239,0.8257613579630554,19969.0,0.158695978767089,,,,,
history_only,0.9,medium,Random Forest,26,0.9470679553307627,0.874468085106383,0.77816345850426,0.823509767907831,19969.0,0.158695978767089,,,,,
history_only,0.9,medium,Naive (always 'not congested'),27,0.8151319413149066,0.0,0.0,0.0,19971.0,0.18486805868509337,,,,,
history_only,0.9,medium,Naive (persistence),27,0.9356066296129387,0.8258396533044421,0.8258396533044421,0.8258396533044421,19971.0,0.18486805868509337,,,,,
history_only,0.9,medium,Logistic Regression,27,0.9377096790346001,0.8673469387755102,0.7827735644637053,0.8228929384965832,19971.0,0.18486805868509337,,,,,
history_only,0.9,medium,Random Forest,27,0.9366080817184919,0.8638272345530894,0.7800650054171181,0.8198121263877028,19971.0,0.18486805868509337,,,,,
history_only,0.9,medium,Naive (always 'not congested'),28,0.8653046918031145,0.0,0.0,0.0,19971.0,0.1346953081968855,,,,,
history_only,0.9,medium,Naive (persistence),28,0.9426167943518101,0.7859259259259259,0.7888475836431227,0.7873840445269017,19971.0,0.1346953081968855,,,,,
history_only,0.9,medium,Logistic Regression,28,0.9447699163787492,0.8358019466779517,0.7342007434944238,0.7817138333663171,19971.0,0.1346953081968855,,,,,
history_only,0.9,medium,Random Forest,28,0.9441690451154173,0.8352490421455939,0.729368029739777,0.7787259376860488,19971.0,0.1346953081968855,,,,,
history_only,0.9,medium,Naive (always 'not congested'),29,0.7423377403846154,0.0,0.0,0.0,19968.0,0.25766225961538464,,,,,
history_only,0.9,medium,Naive (persistence),29,0.9353966346153846,0.8746355685131195,0.8746355685131195,0.8746355685131195,19968.0,0.25766225961538464,,,,,
history_only,0.9,medium,Logistic Regression,29,0.9354967948717948,0.9055730809674027,0.8369290573372206,0.86989898989899,19968.0,0.25766225961538464,,,,,
history_only,0.9,medium,Random Forest,29,0.9351963141025641,0.9066525871172122,0.8344023323615161,0.8690283400809716,19968.0,0.25766225961538464,,,,,
history_only,0.9,medium,Naive (always 'not congested'),ALL_MEAN,0.8203253188890194,0.0,0.0,0.0,,0.17967468111098053,0.04211629407995178,0.0,0.0,0.0,5.0
history_only,0.9,medium,Naive (persistence),ALL_MEAN,0.9379255741377804,0.8201376036401096,0.8207219351835489,0.8204292273603047,,0.17967468111098053,0.004552563728653467,0.03172373840036939,0.031109153421797698,0.03141308457018409,5.0
history_only,0.9,medium,Logistic Regression,ALL_MEAN,0.9399786723181336,0.8633253804176274,0.7760653377301923,0.8173150376369207,,0.17967468111098053,0.005244088961338286,0.026478937139390483,0.03635238988635314,0.03192617491535264,5.0
history_only,0.9,medium,Random Forest,ALL_MEAN,0.9393076632987174,0.8625671675622335,0.7722419353648301,0.814844888233543,,0.17967468111098053,0.005325614209918429,0.027308334497662824,0.03711981720616788,0.0326951198241412,5.0
history_only,0.9,long,Naive (always 'not congested'),25,0.8375481997095499,0.0,0.0,0.0,19969.0,0.1624518002904502,,,,,
history_only,0.9,long,Naive (persistence),25,0.9092593519955932,0.7207151664611591,0.7207151664611591,0.7207151664611591,19969.0,0.1624518002904502,,,,,
history_only,0.9,long,Logistic Regression,25,0.9142170364064299,0.7996086105675146,0.6297780517879161,0.7046042421107087,19969.0,0.1624518002904502,,,,,
history_only,0.9,long,Random Forest,25,0.9138164154439381,0.8044782087165134,0.6202219482120839,0.7004351610095736,19969.0,0.1624518002904502,,,,,
history_only,0.9,long,Naive (always 'not congested'),26,0.841304021232911,0.0,0.0,0.0,19969.0,0.158695978767089,,,,,
history_only,0.9,long,Naive (persistence),26,0.9208773599078571,0.7507100031555696,0.7507100031555696,0.7507100031555696,19969.0,0.158695978767089,,,,,
history_only,0.9,long,Logistic Regression,26,0.9216786018328409,0.8193394349383207,0.6497317765856737,0.7247448081661387,19969.0,0.158695978767089,,,,,
history_only,0.9,long,Random Forest,26,0.9210275927687916,0.8227899432278994,0.640265067844746,0.7201419698314109,19969.0,0.158695978767089,,,,,
history_only,0.9,long,Naive (always 'not congested'),27,0.8151319413149066,0.0,0.0,0.0,19971.0,0.18486805868509337,,,,,
history_only,0.9,long,Naive (persistence),27,0.9098693105002253,0.7562296858071506,0.7562296858071506,0.7562296858071506,19971.0,0.18486805868509337,,,,,
history_only,0.9,long,Logistic Regression,27,0.9181813629763157,0.8418604651162791,0.6863488624052004,0.7561921814383766,19971.0,0.18486805868509337,,,,,
history_only,0.9,long,Random Forest,27,0.9182815081868709,0.8472690492245448,0.6806608884073673,0.7548813457494743,19971.0,0.18486805868509337,,,,,
history_only,0.9,long,Naive (always 'not congested'),28,0.8657052726453357,0.0,0.0,0.0,19971.0,0.13429472735466427,,,,,
history_only,0.9,long,Naive (persistence),28,0.9176806369235392,0.6922222222222222,0.6968680089485458,0.6945373467112598,19971.0,0.13429472735466427,,,,,
history_only,0.9,long,Logistic Regression,28,0.9232386961093586,0.7731811697574893,0.6062639821029083,0.6796238244514107,19971.0,0.13429472735466427,,,,,
history_only,0.9,long,Random Forest,28,0.9232887687146363,0.7796692607003891,0.5976882923191648,0.6766568172224567,19971.0,0.13429472735466427,,,,,
history_only,0.9,long,Naive (always 'not congested'),29,0.7423377403846154,0.0,0.0,0.0,19968.0,0.25766225961538464,,,,,
history_only,0.9,long,Naive (persistence),29,0.9037459935897436,0.8132167152575316,0.8132167152575316,0.8132167152575316,19968.0,0.25766225961538464,,,,,
history_only,0.9,long,Logistic Regression,29,0.9022435897435898,0.8669271431854746,0.7331389698736638,0.7944397641112048,19968.0,0.25766225961538464,,,,,
history_only,0.9,long,Random Forest,29,0.9014923878205128,0.8703962703962704,0.7257531584062197,0.7915209326974033,19968.0,0.25766225961538464,,,,,
history_only,0.9,long,Naive (always 'not congested'),ALL_MEAN,0.8204054350574637,0.0,0.0,0.0,,0.17959456494253628,0.04220207401851915,0.0,0.0,0.0,5.0
history_only,0.9,long,Naive (persistence),ALL_MEAN,0.9122865305833916,0.7466187585807266,0.7475479159259912,0.747081783478534,,0.17959456494253628,0.0061781270133216696,0.04043358824133076,0.03920768430970631,0.03981656344935461,5.0
history_only,0.9,long,Logistic Regression,ALL_MEAN,0.915911857413707,0.8201833647130157,0.6610523285510724,0.7319209640555678,,0.17959456494253628,0.007507096926443687,0.03252112102626604,0.04459685341498619,0.04007588720310283,5.0
history_only,0.9,long,Random Forest,ALL_MEAN,0.91558133458695,0.8249205464531235,0.6529178710379163,0.7287272453020638,,0.17959456494253628,0.007719722366179784,0.0317414698739492,0.045506213339089545,0.04052792275908242,5.0
history_only,0.9,extra_long,Naive (always 'not congested'),25,0.8375481997095499,0.0,0.0,0.0,19969.0,0.1624518002904502,,,,,
history_only,0.9,extra_long,Naive (persistence),25,0.9197756522610046,0.7530826140567201,0.7530826140567201,0.7530826140567201,19969.0,0.1624518002904502,,,,,
history_only,0.9,extra_long,Logistic Regression,25,0.9218789123140868,0.8102431834929993,0.6778668310727497,0.7381671701913394,19969.0,0.1624518002904502,,,,,
history_only,0.9,extra_long,Random Forest,25,0.922830387100005,0.821442053605134,0.6707768187422934,0.7385033090106906,19969.0,0.1624518002904502,,,,,
history_only,0.9,extra_long,Naive (always 'not congested'),26,0.841304021232911,0.0,0.0,0.0,19969.0,0.158695978767089,,,,,
history_only,0.9,extra_long,Naive (persistence),26,0.9302919525264159,0.7803723572104765,0.7803723572104765,0.7803723572104765,19969.0,0.158695978767089,,,,,
history_only,0.9,extra_long,Logistic Regression,26,0.9321448244779408,0.8420060331825038,0.7046386872830546,0.7672221267823398,19969.0,0.158695978767089,,,,,
history_only,0.9,extra_long,Random Forest,26,0.9319445139966949,0.8451563691838292,0.6992742189965289,0.7653255050941116,19969.0,0.158695978767089,,,,,
history_only,0.9,extra_long,Naive (always 'not congested'),27,0.8151319413149066,0.0,0.0,0.0,19971.0,0.18486805868509337,,,,,
history_only,0.9,extra_long,Naive (persistence),27,0.9221871713985279,0.7895449620801733,0.7895449620801733,0.7895449620801733,19971.0,0.18486805868509337,,,,,
history_only,0.9,extra_long,Logistic Regression,27,0.9265434880576836,0.8499528153507392,0.7318526543878656,0.7864939601222529,19971.0,0.18486805868509337,,,,,
history_only,0.9,extra_long,Random Forest,27,0.9267938510840719,0.8589826142949131,0.7226435536294691,0.7849367461017946,19971.0,0.18486805868509337,,,,,
history_only,0.9,extra_long,Naive (always 'not congested'),28,0.8654549096189474,0.0,0.0,0.0,19971.0,0.13454509038105253,,,,,
history_only,0.9,extra_long,Naive (persistence),28,0.9280456662160133,0.7314814814814815,0.735020468924451,0.7332467050306293,19971.0,0.13454509038105253,,,,,
history_only,0.9,extra_long,Logistic Regression,28,0.9334034349807221,0.8046699595868881,0.666914774841831,0.7293447293447294,19971.0,0.13454509038105253,,,,,
history_only,0.9,extra_long,Random Forest,28,0.9333533623754444,0.8118675252989881,0.656866393747674,0.7261880271549064,19971.0,0.13454509038105253,,,,,
history_only,0.9,extra_long,Naive (always 'not congested'),29,0.7423377403846154,0.0,0.0,0.0,19968.0,0.25766225961538464,,,,,
history_only,0.9,extra_long,Naive (persistence),29,0.9167668269230769,0.8384839650145772,0.8384839650145772,0.8384839650145772,19968.0,0.25766225961538464,,,,,
history_only,0.9,extra_long,Logistic Regression,29,0.9160657051282052,0.8850166481687014,0.7749271137026239,0.826321243523316,19968.0,0.25766225961538464,,,,,
history_only,0.9,extra_long,Random Forest,29,0.9153645833333334,0.8881150303302628,0.7683187560738581,0.8238849520633598,19968.0,0.25766225961538464,,,,,
history_only,0.9,extra_long,Naive (always 'not congested'),ALL_MEAN,0.820355362452186,0.0,0.0,0.0,,0.17964463754781396,0.04214841063141537,0.0,0.0,0.0,5.0
history_only,0.9,extra_long,Naive (persistence),ALL_MEAN,0.9234134538650076,0.7785930759686857,0.7793008734572797,0.7789461206785153,,0.17964463754781396,0.005053437523165549,0.036277580525532,0.03537479076125401,0.03582312678486243,5.0
history_only,0.9,extra_long,Logistic Regression,ALL_MEAN,0.9260072729917278,0.8383777279563664,0.7112400122576249,0.7695098459927955,,0.17964463754781396,0.006458148503712737,0.02915511058523193,0.03899487477051274,0.03497664535963133,5.0
history_only,0.9,extra_long,Random Forest,ALL_MEAN,0.9260573395779099,0.8451127185426255,0.7035759482379647,0.7677677078849726,,0.17964463754781396,0.006529647446817256,0.027229094678408828,0.03957593964181628,0.03474236668111841,5.0
history_only,0.95,short,Naive (always 'not congested'),25,0.8294026338190376,0.0,0.0,0.0,19971.0,0.17059736618096238,,,,,
history_only,0.95,short,Naive (persistence),25,0.9706574533072956,0.9140005870267097,0.9140005870267097,0.9140005870267097,19971.0,0.17059736618096238,,,,,
history_only,0.95,short,Logistic Regression,25,0.9706574533072956,0.916937629323086,0.910478426768418,0.9136966126656848,19971.0,0.17059736618096238,,,,,
history_only,0.95,short,Random Forest,25,0.9711581793600721,0.9204039204039204,0.909597886703845,0.9149689991142604,19971.0,0.17059736618096238,,,,,
history_only,0.95,short,Naive (always 'not congested'),26,0.7143858594962695,0.0,0.0,0.0,19971.0,0.2856141405037304,,,,,
history_only,0.95,short,Naive (persistence),26,0.9816233538631015,0.9682400421126514,0.967391304347826,0.9678154871525038,19971.0,0.2856141405037304,,,,,
history_only,0.95,short,Logistic Regression,26,0.9813729908367133,0.9690358902181563,0.9656381486676017,0.9673340358271865,19971.0,0.2856141405037304,,,,,
history_only,0.95,short,Random Forest,26,0.9813229182314356,0.9695261581821385,0.9649368863955119,0.9672260785519726,19971.0,0.2856141405037304,,,,,
history_only,0.95,short,Naive (always 'not congested'),27,0.8414542540938454,0.0,0.0,0.0,19969.0,0.15854574590615453,,,,,
history_only,0.95,short,Naive (persistence),27,0.9897841654564575,0.9677826910928616,0.9677826910928616,0.9677826910928616,19969.0,0.15854574590615453,,,,,
history_only,0.95,short,Logistic Regression,27,0.9898843206970804,0.9701776649746193,0.9658875552747946,0.9680278569167458,19969.0,0.15854574590615453,,,,,
history_only,0.95,short,Random Forest,27,0.9894836997345886,0.9683143219264893,0.965255843335439,0.9667826637140146,19969.0,0.15854574590615453,,,,,
history_only,0.95,short,Naive (always 'not congested'),28,0.7409243402934255,0.0,0.0,0.0,19971.0,0.25907565970657453,,,,,
history_only,0.95,short,Naive (persistence),28,0.9736117370186771,0.9495066744051074,0.9485890993428682,0.9490476650874988,19971.0,0.25907565970657453,,,,,
history_only,0.95,short,Logistic Regression,28,0.9735115918081217,0.9510584579530006,0.9464630846540394,0.9487552068197229,19971.0,0.25907565970657453,,,,,
history_only,0.95,short,Random Forest,28,0.9730609383606229,0.9520280811232449,0.9435639737147274,0.9477771306542419,19971.0,0.25907565970657453,,,,,
history_only,0.95,short,Naive (always 'not congested'),29,0.8887776052881967,0.0,0.0,0.0,19969.0,0.1112223947118033,,,,,
history_only,0.95,short,Naive (persistence),29,0.9811708147628825,0.9153534443944169,0.9153534443944169,0.9153534443944169,19969.0,0.1112223947118033,,,,,
history_only,0.95,short,Logistic Regression,29,0.9809204266613251,0.9174228675136116,0.9104007203962179,0.9138983050847458,19969.0,0.1112223947118033,,,,,
history_only,0.95,short,Random Forest,29,0.9814212028644399,0.9223744292237442,0.9095002251238181,0.9158920879619133,19969.0,0.1112223947118033,,,,,
history_only,0.95,short,Naive (always 'not congested'),ALL_MEAN,0.802988938598155,0.0,0.0,0.0,,0.19701106140184504,0.06517588374993033,0.0,0.0,0.0,5.0
history_only,0.95,short,Naive (persistence),ALL_MEAN,0.979369504881683,0.9429766878063492,0.9426234252409366,0.9427999749507983,,0.19701106140184504,0.006720735686008803,0.024078511531333776,0.023853488147267465,0.023965234707706614,5.0
history_only,0.95,short,Logistic Regression,ALL_MEAN,0.9792693566621071,0.9449265019964947,0.9397735871522144,0.9423424034628172,,0.19701106140184504,0.006740111361885184,0.02364872774302862,0.02496652147855281,0.024310887755071967,5.0
history_only,0.95,short,Random Forest,ALL_MEAN,0.9792893877102318,0.9465293821719074,0.9385709630546681,0.9425293919992805,,0.19701106140184504,0.0065956654011051045,0.021446083566243366,0.024966865489045992,0.02321554435673314,5.0
history_only,0.95,medium,Naive (always 'not congested'),25,0.8294026338190376,0.0,0.0,0.0,19971.0,0.17059736618096238,,,,,
history_only,0.95,medium,Naive (persistence),25,0.9589404636723249,0.8796595245083652,0.8796595245083652,0.8796595245083652,19971.0,0.17059736618096238,,,,,
history_only,0.95,medium,Logistic Regression,25,0.9589404636723249,0.8944800243976823,0.8608746697974757,0.8773556685611726,19971.0,0.17059736618096238,,,,,
history_only,0.95,medium,Random Forest,25,0.958489810224826,0.8963714637146372,0.8555914294100382,0.8755068328577864,19971.0,0.17059736618096238,,,,,
history_only,0.95,medium,Naive (always 'not congested'),26,0.7141354964698813,0.0,0.0,0.0,19971.0,0.28586450353011866,,,,,
history_only,0.95,medium,Naive (persistence),26,0.9730609383606229,0.9536760835234251,0.9520056051847959,0.9528401122019635,19971.0,0.28586450353011866,,,,,
history_only,0.95,medium,Logistic Regression,26,0.9733113013870112,0.961977865048197,0.9439481520406376,0.9528777296437096,19971.0,0.28586450353011866,,,,,
history_only,0.95,medium,Random Forest,26,0.9734114465975665,0.9631484794275492,0.9430723419162725,0.9530046906805912,19971.0,0.28586450353011866,,,,,
history_only,0.95,medium,Naive (always 'not congested'),27,0.8414542540938454,0.0,0.0,0.0,19969.0,0.15854574590615453,,,,,
history_only,0.95,medium,Naive (persistence),27,0.9839751615003255,0.9494630448515476,0.9494630448515476,0.9494630448515476,19969.0,0.15854574590615453,,,,,
history_only,0.95,medium,Logistic Regression,27,0.9839751615003255,0.9560897435897436,0.9421983575489576,0.9490932230353166,19969.0,0.15854574590615453,,,,,
history_only,0.95,medium,Random Forest,27,0.9838249286393911,0.9569270331083253,0.9403032217308908,0.9485422972757687,19969.0,0.15854574590615453,,,,,
history_only,0.95,medium,Naive (always 'not congested'),28,0.7407741224775926,0.0,0.0,0.0,19971.0,0.2592258775224075,,,,,
history_only,0.95,medium,Naive (persistence),28,0.9615442391467628,0.926484813310118,0.925053119567317,0.9257684129132032,19971.0,0.2592258775224075,,,,,
history_only,0.95,medium,Logistic Regression,28,0.9602924240148215,0.9340594059405941,0.911145451033417,0.9224601544930087,19971.0,0.2592258775224075,,,,,
history_only,0.95,medium,Random Forest,28,0.9604426418306544,0.9365174129353234,0.9090206683407379,0.9225642030974319,19971.0,0.2592258775224075,,,,,
history_only,0.95,medium,Naive (always 'not congested'),29,0.8887776052881967,0.0,0.0,0.0,19969.0,0.1112223947118033,,,,,
history_only,0.95,medium,Naive (persistence),29,0.973759326956783,0.8820351193156236,0.8820351193156236,0.8820351193156236,19969.0,0.1112223947118033,,,,,
history_only,0.95,medium,Logistic Regression,29,0.9744103360208323,0.9017857142857143,0.8640252138676272,0.8825017245343757,19969.0,0.1112223947118033,,,,,
history_only,0.95,medium,Random Forest,29,0.973859482197406,0.9016548463356974,0.8586222422332283,0.8796125461254612,19969.0,0.1112223947118033,,,,,
history_only,0.95,medium,Naive (always 'not congested'),ALL_MEAN,0.8029088224297107,0.0,0.0,0.0,,0.1970911775702893,0.06527257395539937,0.0,0.0,0.0,5.0
history_only,0.95,medium,Naive (persistence),ALL_MEAN,0.9702560259273639,0.9182637171018158,0.9176432826855299,0.9179532427581407,,0.1970911775702893,0.00908066639392286,0.03193059709377698,0.031492473190587796,0.03170980485948685,5.0
history_only,0.95,medium,Logistic Regression,ALL_MEAN,0.9701859373190629,0.9296785506523862,0.9044383688576231,0.9168577000535167,,0.1970911775702893,0.009403174267347493,0.027484305655959326,0.03622939037991089,0.03196467586329969,5.0
history_only,0.95,medium,Random Forest,ALL_MEAN,0.9700056618979687,0.9309238471043064,0.9013219807262335,0.9158461140074079,,0.1970911775702893,0.00939669757049391,0.027555116379116375,0.038043266399723934,0.03296987105476885,5.0
history_only,0.95,long,Naive (always 'not congested'),25,0.8294026338190376,0.0,0.0,0.0,19971.0,0.17059736618096238,,,,,
history_only,0.95,long,Naive (persistence),25,0.9402133092984828,0.8247725271499853,0.8247725271499853,0.8247725271499853,19971.0,0.17059736618096238,,,,,
history_only,0.95,long,Logistic Regression,25,0.9392619297982074,0.8462752525252525,0.7869093043733489,0.8155133079847908,19971.0,0.17059736618096238,,,,,
history_only,0.95,long,Random Forest,25,0.939312002403485,0.8514249119436439,0.7804520105664807,0.814395099540582,19971.0,0.17059736618096238,,,,,
history_only,0.95,long,Naive (always 'not congested'),26,0.7136347704171048,0.0,0.0,0.0,19971.0,0.2863652295828952,,,,,
history_only,0.95,long,Naive (persistence),26,0.9602423514095438,0.9320933497104755,0.9288337121874454,0.930460676125416,19971.0,0.2863652295828952,,,,,
history_only,0.95,long,Logistic Regression,26,0.9615442391467628,0.9467605125428623,0.9172932330827067,0.9317939609236234,19971.0,0.2863652295828952,,,,,
history_only,0.95,long,Random Forest,26,0.9611436583045416,0.9489554950045413,0.9134464067144605,0.9308624376336422,19971.0,0.2863652295828952,,,,,
history_only,0.95,long,Naive (always 'not congested'),27,0.8414542540938454,0.0,0.0,0.0,19969.0,0.15854574590615453,,,,,
history_only,0.95,long,Naive (persistence),27,0.9760628974911112,0.9245104232469994,0.9245104232469994,0.9245104232469994,19969.0,0.15854574590615453,,,,,
history_only,0.95,long,Logistic Regression,27,0.9762131303520457,0.9355778569116219,0.9128237523689198,0.9240607513988809,19969.0,0.15854574590615453,,,,,
history_only,0.95,long,Random Forest,27,0.9763633632129801,0.9362046632124352,0.9131396083385976,0.9245283018867925,19969.0,0.15854574590615453,,,,,
history_only,0.95,long,Naive (always 'not congested'),28,0.7403234690300936,0.0,0.0,0.0,19971.0,0.25967653096990634,,,,,
history_only,0.95,long,Naive (persistence),28,0.9467728205898552,0.8988198877926098,0.8958735055919784,0.897344278126509,19971.0,0.25967653096990634,,,,,
history_only,0.95,long,Logistic Regression,28,0.9452706424315257,0.9135178824004849,0.8717701504049363,0.8921558954119388,19971.0,0.25967653096990634,,,,,
history_only,0.95,long,Random Forest,28,0.9451204246156928,0.915650406504065,0.868684920940995,0.891549574510192,19971.0,0.25967653096990634,,,,,
history_only,0.95,long,Naive (always 'not congested'),29,0.8887776052881967,0.0,0.0,0.0,19969.0,0.1112223947118033,,,,,
